pickup_hour_timestamp,origin_loc_id,zone_name,horizon_h,predicted_demand,predicted_demand_rounded
2026-04-02 14:00:00,138,LaGuardia Airport,39,164.45535318516568,164
2026-04-02 14:00:00,170,Murray Hill,39,218.85041528264878,219
2026-04-02 15:00:00,237,Upper East Side South,40,431.736776799375,432
2026-04-02 15:00:00,132,JFK Airport,40,345.6633459234845,346
2026-04-02 15:00:00,161,Midtown Center,40,413.0555338524791,413
2026-04-02 15:00:00,236,Upper East Side North,40,353.1797627347901,353
2026-04-02 15:00:00,186,Penn Station/Madison Sq West,40,215.77744190103482,216
2026-04-02 15:00:00,162,Midtown East,40,267.82622092751893,268
2026-04-02 15:00:00,230,Times Sq/Theatre District,40,182.5245456844188,183
2026-04-02 15:00:00,142,Lincoln Square East,40,213.14430485207234,213
2026-04-02 15:00:00,138,LaGuardia Airport,40,186.57553479969792,187
2026-04-02 15:00:00,170,Murray Hill,40,229.3360244424855,229
2026-04-02 16:00:00,237,Upper East Side South,41,434.0761547529058,434
2026-04-02 16:00:00,132,JFK Airport,41,392.8700584965711,393
2026-04-02 16:00:00,161,Midtown Center,41,440.25912417427924,440
2026-04-02 16:00:00,236,Upper East Side North,41,325.0573019107539,325
2026-04-02 16:00:00,186,Penn Station/Madison Sq West,41,205.70942296646143,206
2026-04-02 16:00:00,162,Midtown East,41,324.3045784391468,324
2026-04-02 16:00:00,230,Times Sq/Theatre District,41,197.79860365996512,198
2026-04-02 16:00:00,142,Lincoln Square East,41,205.1218462952919,205
2026-04-02 16:00:00,138,LaGuardia Airport,41,200.01113403181142,200
2026-04-02 16:00:00,170,Murray Hill,41,243.47252677665813,243
2026-04-02 17:00:00,237,Upper East Side South,42,465.85553045622197,466
2026-04-02 17:00:00,132,JFK Airport,42,366.6065987694,367
2026-04-02 17:00:00,161,Midtown Center,42,518.0187293004984,518
2026-04-02 17:00:00,236,Upper East Side North,42,343.62086397108123,344
2026-04-02 17:00:00,186,Penn Station/Madison Sq West,42,232.95648250736696,233
2026-04-02 17:00:00,162,Midtown East,42,382.87385519547547,383
2026-04-02 17:00:00,230,Times Sq/Theatre District,42,246.5650208100579,247
2026-04-02 17:00:00,142,Lincoln Square East,42,226.32634323641815,226
2026-04-02 17:00:00,138,LaGuardia Airport,42,185.66694000395978,186
2026-04-02 17:00:00,170,Murray Hill,42,267.3593856962789,267
2026-04-02 18:00:00,237,Upper East Side South,43,438.44478233038564,438
2026-04-02 18:00:00,132,JFK Airport,43,327.34542300312046,327
2026-04-02 18:00:00,161,Midtown Center,43,548.4493634213703,548
2026-04-02 18:00:00,236,Upper East Side North,43,320.3862400259987,320
2026-04-02 18:00:00,186,Penn Station/Madison Sq West,43,248.7042117580753,249
2026-04-02 18:00:00,162,Midtown East,43,414.0135048494391,414
2026-04-02 18:00:00,230,Times Sq/Theatre District,43,263.0406563965445,263
2026-04-02 18:00:00,142,Lincoln Square East,43,257.1872961525714,257
2026-04-02 18:00:00,138,LaGuardia Airport,43,186.96389039835393,187
2026-04-02 18:00:00,170,Murray Hill,43,315.9035624325174,316
2026-04-02 19:00:00,237,Upper East Side South,44,365.7361871905836,366
2026-04-02 19:00:00,132,JFK Airport,44,324.3982032969801,324
2026-04-02 19:00:00,161,Midtown Center,44,536.7123227215423,537
2026-04-02 19:00:00,236,Upper East Side North,44,253.6388370996092,254
2026-04-02 19:00:00,186,Penn Station/Madison Sq West,44,231.25630423608078,231
2026-04-02 19:00:00,162,Midtown East,44,352.15218099212916,352
2026-04-02 19:00:00,230,Times Sq/Theatre District,44,246.2425489282739,246
2026-04-02 19:00:00,142,Lincoln Square East,44,222.5021001545324,223
2026-04-02 19:00:00,138,LaGuardia Airport,44,178.5919542275684,179
2026-04-02 19:00:00,170,Murray Hill,44,273.97816539878005,274
2026-04-02 20:00:00,237,Upper East Side South,45,325.8424201592826,326
2026-04-02 20:00:00,132,JFK Airport,45,364.94842125532455,365
2026-04-02 20:00:00,161,Midtown Center,45,538.3947793158338,538
2026-04-02 20:00:00,236,Upper East Side North,45,222.67984095633926,223
2026-04-02 20:00:00,186,Penn Station/Madison Sq West,45,189.18414314458306,189
2026-04-02 20:00:00,162,Midtown East,45,316.51010476421914,317
2026-04-02 20:00:00,230,Times Sq/Theatre District,45,292.1192058322317,292
2026-04-02 20:00:00,142,Lincoln Square East,45,216.96319084194246,217
2026-04-02 20:00:00,138,LaGuardia Airport,45,154.61531346603047,155
2026-04-02 20:00:00,170,Murray Hill,45,259.4262440145738,259
2026-04-02 21:00:00,237,Upper East Side South,46,307.576885220191,308
2026-04-02 21:00:00,132,JFK Airport,46,344.1325661105759,344
2026-04-02 21:00:00,161,Midtown Center,46,568.2797248293119,568
2026-04-02 21:00:00,236,Upper East Side North,46,199.31459653894422,199
2026-04-02 21:00:00,186,Penn Station/Madison Sq West,46,192.00863935556538,192
2026-04-02 21:00:00,162,Midtown East,46,274.26032700174466,274
2026-04-02 21:00:00,230,Times Sq/Theatre District,46,495.7678729953598,496
2026-04-02 21:00:00,142,Lincoln Square East,46,262.510774888353,263
2026-04-02 21:00:00,138,LaGuardia Airport,46,152.41405424455064,152
2026-04-02 21:00:00,170,Murray Hill,46,252.5063892773818,253
2026-04-02 22:00:00,237,Upper East Side South,47,246.28172137778063,246
2026-04-02 22:00:00,132,JFK Airport,47,358.46120800666347,358
2026-04-02 22:00:00,161,Midtown Center,47,457.62997289096796,458
2026-04-02 22:00:00,236,Upper East Side North,47,130.36891043815552,130
2026-04-02 22:00:00,186,Penn Station/Madison Sq West,47,239.67290316758815,240
2026-04-02 22:00:00,162,Midtown East,47,224.6572094394179,225
2026-04-02 22:00:00,230,Times Sq/Theatre District,47,499.55925192762174,500
2026-04-02 22:00:00,142,Lincoln Square East,47,231.7718223821484,232
2026-04-02 22:00:00,138,LaGuardia Airport,47,141.15454195414625,141
2026-04-02 22:00:00,170,Murray Hill,47,219.815508832729,220
2026-04-02 23:00:00,237,Upper East Side South,48,133.2206039123093,133
2026-04-02 23:00:00,132,JFK Airport,48,336.46877887032707,336
2026-04-02 23:00:00,161,Midtown Center,48,265.62808848061155,266
2026-04-02 23:00:00,236,Upper East Side North,48,65.14841854672429,65
2026-04-02 23:00:00,186,Penn Station/Madison Sq West,48,219.4714618389281,219
2026-04-02 23:00:00,162,Midtown East,48,131.8436709762914,132
2026-04-02 23:00:00,230,Times Sq/Theatre District,48,288.4966616032745,288
2026-04-02 23:00:00,142,Lincoln Square East,48,169.28894121333164,169
2026-04-02 23:00:00,138,LaGuardia Airport,48,122.04482713690385,122
2026-04-02 23:00:00,170,Murray Hill,48,158.69417988723154,159
2026-04-03 00:00:00,237,Upper East Side South,49,68.2217682361999,68
2026-04-03 00:00:00,132,JFK Airport,49,253.60970854768266,254
2026-04-03 00:00:00,161,Midtown Center,49,121.6047593995223,122
2026-04-03 00:00:00,236,Upper East Side North,49,28.050615874741222,28
2026-04-03 00:00:00,186,Penn Station/Madison Sq West,49,145.3424494159304,145
2026-04-03 00:00:00,162,Midtown East,49,73.68841921181837,74
2026-04-03 00:00:00,230,Times Sq/Theatre District,49,162.53100990351504,163
2026-04-03 00:00:00,142,Lincoln Square East,49,69.96494048049698,70
2026-04-03 00:00:00,138,LaGuardia Airport,49,115.85692549626926,116
2026-04-03 00:00:00,170,Murray Hill,49,99.79760108841663,100
2026-04-03 01:00:00,237,Upper East Side South,50,29.43614454788708,29
2026-04-03 01:00:00,132,JFK Airport,50,152.09441854054512,152
2026-04-03 01:00:00,161,Midtown Center,50,46.04675513960585,46
2026-04-03 01:00:00,236,Upper East Side North,50,12.364791460657989,12
2026-04-03 01:00:00,186,Penn Station/Madison Sq West,50,69.54020119635867,70
2026-04-03 01:00:00,162,Midtown East,50,35.29464080497955,35
2026-04-03 01:00:00,230,Times Sq/Theatre District,50,72.71336854357008,73
2026-04-03 01:00:00,142,Lincoln Square East,50,34.66590187582965,35
2026-04-03 01:00:00,138,LaGuardia Airport,50,87.2134130412287,87
2026-04-03 01:00:00,170,Murray Hill,50,52.37917320659092,52
2026-04-03 02:00:00,237,Upper East Side South,51,12.583147262710598,13
2026-04-03 02:00:00,132,JFK Airport,51,65.40545042024058,65
2026-04-03 02:00:00,161,Midtown Center,51,23.13029435770031,23
2026-04-03 02:00:00,236,Upper East Side North,51,5.7827135093312565,6
2026-04-03 02:00:00,186,Penn Station/Madison Sq West,51,33.24483933313904,33
2026-04-03 02:00:00,162,Midtown East,51,20.008634172695906,20
2026-04-03 02:00:00,230,Times Sq/Theatre District,51,35.85735683883511,36
2026-04-03 02:00:00,142,Lincoln Square East,51,19.223517028316884,19
2026-04-03 02:00:00,138,LaGuardia Airport,51,49.83820013198379,50
2026-04-03 02:00:00,170,Murray Hill,51,27.52507897293647,28
2026-04-03 03:00:00,237,Upper East Side South,52,10.60065236116552,11
2026-04-03 03:00:00,132,JFK Airport,52,22.11248094567411,22
2026-04-03 03:00:00,161,Midtown Center,52,14.995583458024022,15
2026-04-03 03:00:00,236,Upper East Side North,52,4.907213170998693,5
2026-04-03 03:00:00,186,Penn Station/Madison Sq West,52,19.34848102128931,19
2026-04-03 03:00:00,162,Midtown East,52,13.093864086843586,13
2026-04-03 03:00:00,230,Times Sq/Theatre District,52,23.539530003231764,24
2026-04-03 03:00:00,142,Lincoln Square East,52,10.90011113154651,11
2026-04-03 03:00:00,138,LaGuardia Airport,52,24.00336192883417,24
2026-04-03 03:00:00,170,Murray Hill,52,13.969318818177703,14
2026-04-03 04:00:00,237,Upper East Side South,53,11.817269039368488,12
2026-04-03 04:00:00,132,JFK Airport,53,15.04044784998241,15
2026-04-03 04:00:00,161,Midtown Center,53,17.856916202496926,18
2026-04-03 04:00:00,236,Upper East Side North,53,8.646950814076195,9
2026-04-03 04:00:00,186,Penn Station/Madison Sq West,53,18.255896484751748,18
2026-04-03 04:00:00,162,Midtown East,53,14.820235239819317,15
2026-04-03 04:00:00,230,Times Sq/Theatre District,53,21.033880274026522,21
2026-04-03 04:00:00,142,Lincoln Square East,53,11.056193786353354,11
2026-04-03 04:00:00,138,LaGuardia Airport,53,10.79708293564397,11
2026-04-03 04:00:00,170,Murray Hill,53,16.96826743471174,17
2026-04-03 05:00:00,237,Upper East Side South,54,20.469885235871878,20
2026-04-03 05:00:00,132,JFK Airport,54,36.700678008424646,37
2026-04-03 05:00:00,161,Midtown Center,54,24.73712165550976,25
2026-04-03 05:00:00,236,Upper East Side North,54,21.473430106364752,21
2026-04-03 05:00:00,186,Penn Station/Madison Sq West,54,43.809109289735005,44
2026-04-03 05:00:00,162,Midtown East,54,28.04891895691783,28
2026-04-03 05:00:00,230,Times Sq/Theatre District,54,24.032324455692265,24
2026-04-03 05:00:00,142,Lincoln Square East,54,18.44884697939549,18
2026-04-03 05:00:00,138,LaGuardia Airport,54,8.288438687426742,8
2026-04-03 05:00:00,170,Murray Hill,54,22.73872654987224,23
2026-04-03 06:00:00,237,Upper East Side South,55,38.216051223868796,38
2026-04-03 06:00:00,132,JFK Airport,55,89.43614882885842,89
2026-04-03 06:00:00,161,Midtown Center,55,48.83031225062666,49
2026-04-03 06:00:00,236,Upper East Side North,55,58.777471688117295,59
2026-04-03 06:00:00,186,Penn Station/Madison Sq West,55,101.59850777454669,102
2026-04-03 06:00:00,162,Midtown East,55,63.506746263748624,64
2026-04-03 06:00:00,230,Times Sq/Theatre District,55,38.68283647964338,39
2026-04-03 06:00:00,142,Lincoln Square East,55,38.51574318838084,39
2026-04-03 06:00:00,138,LaGuardia Airport,55,13.729566043214708,14
2026-04-03 06:00:00,170,Murray Hill,55,40.43292375221038,40
2026-04-03 07:00:00,237,Upper East Side South,56,98.6915181730519,99
2026-04-03 07:00:00,132,JFK Airport,56,153.17902646236035,153
2026-04-03 07:00:00,161,Midtown Center,56,75.92298334632176,76
2026-04-03 07:00:00,236,Upper East Side North,56,139.4892497068843,139
2026-04-03 07:00:00,186,Penn Station/Madison Sq West,56,154.07793167463032,154
2026-04-03 07:00:00,162,Midtown East,56,111.02293732422343,111
2026-04-03 07:00:00,230,Times Sq/Theatre District,56,62.38442641548767,62
2026-04-03 07:00:00,142,Lincoln Square East,56,87.08854674384683,87
2026-04-03 07:00:00,138,LaGuardia Airport,56,33.80508330742191,34
2026-04-03 07:00:00,170,Murray Hill,56,83.26234603873503,83
2026-04-03 08:00:00,237,Upper East Side South,57,171.4023814686368,171
2026-04-03 08:00:00,132,JFK Airport,57,165.71795902548922,166
2026-04-03 08:00:00,161,Midtown Center,57,111.47107497652858,111
2026-04-03 08:00:00,236,Upper East Side North,57,214.08895050355,214
2026-04-03 08:00:00,186,Penn Station/Madison Sq West,57,179.35393792693284,179
2026-04-03 08:00:00,162,Midtown East,57,152.25483966380244,152
2026-04-03 08:00:00,230,Times Sq/Theatre District,57,95.72818737142632,96
2026-04-03 08:00:00,142,Lincoln Square East,57,140.05494063417882,140
2026-04-03 08:00:00,138,LaGuardia Airport,57,64.32084322023724,64
2026-04-03 08:00:00,170,Murray Hill,57,144.48649154212913,144
2026-04-03 09:00:00,237,Upper East Side South,58,221.86424441832864,222
2026-04-03 09:00:00,132,JFK Airport,58,130.67883368883625,131
2026-04-03 09:00:00,161,Midtown Center,58,156.09795968383966,156
2026-04-03 09:00:00,236,Upper East Side North,58,248.12494800975713,248
2026-04-03 09:00:00,186,Penn Station/Madison Sq West,58,192.53735446156486,193
2026-04-03 09:00:00,162,Midtown East,58,159.81302165346563,160
2026-04-03 09:00:00,230,Times Sq/Theatre District,58,126.77930806915444,127
2026-04-03 09:00:00,142,Lincoln Square East,58,158.0245397157286,158
2026-04-03 09:00:00,138,LaGuardia Airport,58,100.33301646791378,100
2026-04-03 09:00:00,170,Murray Hill,58,168.79081459924626,169
2026-04-03 10:00:00,237,Upper East Side South,59,256.58364422623913,257
2026-04-03 10:00:00,132,JFK Airport,59,127.71447564932699,128
2026-04-03 10:00:00,161,Midtown Center,59,205.553792899241,206
2026-04-03 10:00:00,236,Upper East Side North,59,256.5193675427896,257
2026-04-03 10:00:00,186,Penn Station/Madison Sq West,59,191.36029124135894,191
2026-04-03 10:00:00,162,Midtown East,59,179.2567772880193,179
2026-04-03 10:00:00,230,Times Sq/Theatre District,59,147.97275521007353,148
2026-04-03 10:00:00,142,Lincoln Square East,59,168.1459529771097,168
2026-04-03 10:00:00,138,LaGuardia Airport,59,129.5757049720215,130
2026-04-03 10:00:00,170,Murray Hill,59,168.54025307853556,169
2026-04-03 11:00:00,237,Upper East Side South,60,278.1514316449622,278
2026-04-03 11:00:00,132,JFK Airport,60,117.0801650734567,117
2026-04-03 11:00:00,161,Midtown Center,60,241.16128127584676,241
2026-04-03 11:00:00,236,Upper East Side North,60,291.36071631855816,291
2026-04-03 11:00:00,186,Penn Station/Madison Sq West,60,212.3652979818831,212
2026-04-03 11:00:00,162,Midtown East,60,201.10412355258325,201
2026-04-03 11:00:00,230,Times Sq/Theatre District,60,157.16615829592757,157
2026-04-03 11:00:00,142,Lincoln Square East,60,172.29901433426474,172
2026-04-03 11:00:00,138,LaGuardia Airport,60,129.44963929651033,129
2026-04-03 11:00:00,170,Murray Hill,60,171.33846205993697,171
2026-04-03 12:00:00,237,Upper East Side South,61,339.83247097397384,340
2026-04-03 12:00:00,132,JFK Airport,61,144.43750552039174,144
2026-04-03 12:00:00,161,Midtown Center,61,276.16283911616586,276
2026-04-03 12:00:00,236,Upper East Side North,61,302.05203432041606,302
2026-04-03 12:00:00,186,Penn Station/Madison Sq West,61,207.55851020422742,208
2026-04-03 12:00:00,162,Midtown East,61,208.03356323907008,208
2026-04-03 12:00:00,230,Times Sq/Theatre District,61,161.50392923817353,162
2026-04-03 12:00:00,142,Lincoln Square East,61,183.0301272654928,183
2026-04-03 12:00:00,138,LaGuardia Airport,61,153.60817056871923,154
2026-04-03 12:00:00,170,Murray Hill,61,190.16939310698058,190
2026-04-03 13:00:00,237,Upper East Side South,62,362.2380123104689,362
2026-04-03 13:00:00,132,JFK Airport,62,202.1081477498925,202
2026-04-03 13:00:00,161,Midtown Center,62,305.26640550965317,305
2026-04-03 13:00:00,236,Upper East Side North,62,314.5260117911373,315
2026-04-03 13:00:00,186,Penn Station/Madison Sq West,62,225.32309192312914,225
2026-04-03 13:00:00,162,Midtown East,62,212.67962211107263,213
2026-04-03 13:00:00,230,Times Sq/Theatre District,62,159.10008910299803,159
2026-04-03 13:00:00,142,Lincoln Square East,62,190.45370508435053,190
2026-04-03 13:00:00,138,LaGuardia Airport,62,141.54504959304572,142
2026-04-03 13:00:00,170,Murray Hill,62,184.1586654143859,184
2026-04-03 14:00:00,237,Upper East Side South,63,407.15415074137394,407
2026-04-03 14:00:00,132,JFK Airport,63,247.69728256398952,248
2026-04-03 14:00:00,161,Midtown Center,63,340.42170374641466,340
2026-04-03 14:00:00,236,Upper East Side North,63,335.4790217625005,335
2026-04-03 14:00:00,186,Penn Station/Madison Sq West,63,206.5762123666127,207
2026-04-03 14:00:00,162,Midtown East,63,213.0093914510121,213
2026-04-03 14:00:00,230,Times Sq/Theatre District,63,159.74676634821654,160
2026-04-03 14:00:00,142,Lincoln Square East,63,209.41610609423554,209
2026-04-03 14:00:00,138,LaGuardia Airport,63,174.27308076242122,174
2026-04-03 14:00:00,170,Murray Hill,63,192.64180305891514,193
2026-04-03 15:00:00,237,Upper East Side South,64,414.49213133941754,414
2026-04-03 15:00:00,132,JFK Airport,64,350.3596872282552,350
2026-04-03 15:00:00,161,Midtown Center,64,370.24366095488375,370
2026-04-03 15:00:00,236,Upper East Side North,64,340.59136828455354,341
2026-04-03 15:00:00,186,Penn Station/Madison Sq West,64,216.06407696179733,216
2026-04-03 15:00:00,162,Midtown East,64,231.7081313842891,232
2026-04-03 15:00:00,230,Times Sq/Theatre District,64,174.63712341898423,175
2026-04-03 15:00:00,142,Lincoln Square East,64,205.7358051325783,206
2026-04-03 15:00:00,138,LaGuardia Airport,64,189.62090201562114,190
2026-04-03 15:00:00,170,Murray Hill,64,196.9732861101549,197
2026-04-03 16:00:00,237,Upper East Side South,65,408.25035934068046,408
2026-04-03 16:00:00,132,JFK Airport,65,361.73408824172117,362
2026-04-03 16:00:00,161,Midtown Center,65,416.82601919431704,417
2026-04-03 16:00:00,236,Upper East Side North,65,313.0023850726149,313
2026-04-03 16:00:00,186,Penn Station/Madison Sq West,65,214.6002754574713,215
2026-04-03 16:00:00,162,Midtown East,65,273.53718091964384,274
2026-04-03 16:00:00,230,Times Sq/Theatre District,65,194.06617762728342,194
2026-04-03 16:00:00,142,Lincoln Square East,65,200.67376985967547,201
2026-04-03 16:00:00,138,LaGuardia Airport,65,181.98760426557405,182
2026-04-03 16:00:00,170,Murray Hill,65,211.90919203326442,212
2026-04-03 17:00:00,237,Upper East Side South,66,434.14435559851336,434
2026-04-03 17:00:00,132,JFK Airport,66,359.9756721062463,360
2026-04-03 17:00:00,161,Midtown Center,66,448.06101437646475,448
2026-04-03 17:00:00,236,Upper East Side North,66,337.5730877394688,338
2026-04-03 17:00:00,186,Penn Station/Madison Sq West,66,232.2546337917207,232
2026-04-03 17:00:00,162,Midtown East,66,333.3138808049562,333
2026-04-03 17:00:00,230,Times Sq/Theatre District,66,214.333035287732,214
2026-04-03 17:00:00,142,Lincoln Square East,66,211.12424633413394,211
2026-04-03 17:00:00,138,LaGuardia Airport,66,196.47377882939867,196
2026-04-03 17:00:00,170,Murray Hill,66,229.60846670369347,230
2026-04-03 18:00:00,237,Upper East Side South,67,413.4577290112773,413
2026-04-03 18:00:00,132,JFK Airport,67,339.44304793263984,339
2026-04-03 18:00:00,161,Midtown Center,67,452.1998580036582,452
2026-04-03 18:00:00,236,Upper East Side North,67,326.0068253860683,326
2026-04-03 18:00:00,186,Penn Station/Madison Sq West,67,264.3888547996049,264
2026-04-03 18:00:00,162,Midtown East,67,353.4284264285894,353
2026-04-03 18:00:00,230,Times Sq/Theatre District,67,235.3169522929311,235
2026-04-03 18:00:00,142,Lincoln Square East,67,225.96346692725217,226
2026-04-03 18:00:00,138,LaGuardia Airport,67,192.2038882140257,192
2026-04-03 18:00:00,170,Murray Hill,67,273.7214628778869,274
2026-04-03 19:00:00,237,Upper East Side South,68,331.60512538530213,332
2026-04-03 19:00:00,132,JFK Airport,68,340.5406248833269,341
2026-04-03 19:00:00,161,Midtown Center,68,374.9870008982046,375
2026-04-03 19:00:00,236,Upper East Side North,68,254.75488064840437,255
2026-04-03 19:00:00,186,Penn Station/Madison Sq West,68,244.20480402985208,244
2026-04-03 19:00:00,162,Midtown East,68,274.80057299168175,275
2026-04-03 19:00:00,230,Times Sq/Theatre District,68,195.37119840098455,195
2026-04-03 19:00:00,142,Lincoln Square East,68,207.67812758035708,208
2026-04-03 19:00:00,138,LaGuardia Airport,68,165.01350465275607,165
2026-04-03 19:00:00,170,Murray Hill,68,234.64895250168578,235
2026-04-03 20:00:00,237,Upper East Side South,69,279.5861333043733,280
2026-04-03 20:00:00,132,JFK Airport,69,339.49140104776814,339
2026-04-03 20:00:00,161,Midtown Center,69,304.4138594627896,304
2026-04-03 20:00:00,236,Upper East Side North,69,205.0546649359032,205
2026-04-03 20:00:00,186,Penn Station/Madison Sq West,69,192.18661727738643,192
2026-04-03 20:00:00,162,Midtown East,69,203.00374919068284,203
2026-04-03 20:00:00,230,Times Sq/Theatre District,69,191.6258407168043,192
2026-04-03 20:00:00,142,Lincoln Square East,69,201.01748512665762,201
2026-04-03 20:00:00,138,LaGuardia Airport,69,146.78699161565947,147
2026-04-03 20:00:00,170,Murray Hill,69,216.58233288465829,217
2026-04-03 21:00:00,237,Upper East Side South,70,267.1647825154108,267
2026-04-03 21:00:00,132,JFK Airport,70,353.14520566233944,353
2026-04-03 21:00:00,161,Midtown Center,70,315.0651506301506,315
2026-04-03 21:00:00,236,Upper East Side North,70,186.79367150364928,187
2026-04-03 21:00:00,186,Penn Station/Madison Sq West,70,235.53791949001456,236
2026-04-03 21:00:00,162,Midtown East,70,189.3884384205454,189
2026-04-03 21:00:00,230,Times Sq/Theatre District,70,359.04736581666884,359
2026-04-03 21:00:00,142,Lincoln Square East,70,294.7495607377707,295
2026-04-03 21:00:00,138,LaGuardia Airport,70,144.05902035588502,144
2026-04-03 21:00:00,170,Murray Hill,70,196.10984132298807,196
2026-04-03 22:00:00,237,Upper East Side South,71,231.22617013793436,231
2026-04-03 22:00:00,132,JFK Airport,71,363.298266366504,363
2026-04-03 22:00:00,161,Midtown Center,71,299.65799766389125,300
2026-04-03 22:00:00,236,Upper East Side North,71,135.88860757421727,136
2026-04-03 22:00:00,186,Penn Station/Madison Sq West,71,235.4026471804272,235
2026-04-03 22:00:00,162,Midtown East,71,156.51105450276316,157
2026-04-03 22:00:00,230,Times Sq/Theatre District,71,414.10998357799656,414
2026-04-03 22:00:00,142,Lincoln Square East,71,392.4679614058094,392
2026-04-03 22:00:00,138,LaGuardia Airport,71,117.15943457326316,117
2026-04-03 22:00:00,170,Murray Hill,71,183.68859261548977,184
2026-04-03 23:00:00,237,Upper East Side South,72,157.052255868097,157
2026-04-03 23:00:00,132,JFK Airport,72,310.6663919393656,311
2026-04-03 23:00:00,161,Midtown Center,72,218.78249900332258,219
2026-04-03 23:00:00,236,Upper East Side North,72,79.33543902249835,79
2026-04-03 23:00:00,186,Penn Station/Madison Sq West,72,187.7974195616391,188
2026-04-03 23:00:00,162,Midtown East,72,109.59877912951485,110
2026-04-03 23:00:00,230,Times Sq/Theatre District,72,283.73336299692903,284
2026-04-03 23:00:00,142,Lincoln Square East,72,231.93652383976126,232
2026-04-03 23:00:00,138,LaGuardia Airport,72,90.82697678333517,91
2026-04-03 23:00:00,170,Murray Hill,72,149.52357971572263,150
